r_kpc,rho_cdm_tier1_msun_kpc3,rho_sidm_tier1_sigma_10p000,rho_sidm_tier1_sigma_20p000,rho_sidm_tier1_sigma_50p000,rho_sidm_tier1_sigma_100p000,rho_cdm_tier2_msun_kpc3,rho_sidm_tier2_sigma_10p000,rho_sidm_tier2_sigma_20p000,rho_sidm_tier2_sigma_50p000,rho_sidm_tier2_sigma_100p000,rho_cdm_tier3_msun_kpc3,rho_sidm_tier3_sigma_10p000,rho_sidm_tier3_sigma_20p000,rho_sidm_tier3_sigma_50p000,rho_sidm_tier3_sigma_100p000
120.08752882360152,525.5849856439268,533.3302264721202,532.0590847088305,526.3738267776249,518.6312721580139,224.28639571739686,225.60801274792198,225.63145433866117,225.10569598437345,224.16188118965795,224.28639571739686,227.70554990178218,227.86089421264842,227.41346232964668,226.48794317551733
124.80566814862961,470.7847236790511,477.63280809305206,476.4620295937373,471.3189999723695,464.33989617840444,189.82078932177254,190.89854615135468,190.91423425503615,190.47466451368425,189.6897731591559,189.82078932177254,192.99922134177405,193.1439779994158,192.78126086757337,192.01443654600752
129.70917925129714,421.62225357346006,427.67765165336476,426.60123432057986,421.9514146641831,415.6630757051034,160.47749526421768,161.35442218403878,161.36373034759436,160.9960182066129,160.34387306022953,160.47749526421768,163.41840694944185,163.55220760917808,163.2588315349166,162.62429682519698
134.80534523487418,377.52634135608827,382.88133384119965,381.89331973065424,377.6917800316964,372.02812643870936,135.56268267059608,136.27472665613783,136.27883311333272,135.97089527356724,135.42932716892082,135.56268267059608,138.26972972835858,138.3923840797316,138.1554366338961,137.63083279927238
140.10173534971204,337.9844782141857,342.7205582232237,341.81508412708587,338.02064790806367,332.92159964746895,114.4800027543762,115.05717562092505,115.0571062650715,114.7987788740611,114.34902382982247,114.4800027543762,116.9570574987706,117.0685218700381,116.87718013169567,116.44358365903842
145.60621623572575,302.53418200050714,306.7233146218034,305.89467073664497,302.4696527546762,297.8806341562391,96.68560987438003,97.15279402533875,97.14943756107004,96.9322469069721,96.55855974345445,96.68560987438003,98.93815074021978,99.0385703939767,98.88388988371482,98.52543172191457
151.32696360658267,270.75788847189244,274.4636462497802,273.7063343843966,270.6163156936857,266.48781982823704,81.70202265080157,82.079770428527,82.07387975907932,81.89076843866258,81.57997573867095,81.70202265080157,83.7373207452149,83.82699796942211,83.70162376451438,83.4050429496407
157.27247439295311,242.2815529364809,245.56007429944066,244.86881807067553,242.0823564529228,238.36945973203456,69.11941537388783,69.4246745725698,69.41690094403818,69.26202392713067,69.00313502912411,69.11941537388783,70.94593503917531,71.02529588440028,70.92321767435986,70.67746310980145
163.45157936286077,216.76729380891047,219.66816349168963,219.03793954331013,216.52636241892944,213.18835201960738,58.567278039656415,58.81390995051177,58.80479785063962,58.673337156135396,58.457253533757715,58.567278039656415,60.1956554426427,60.265266008412496,60.18164905338691,59.97759550178247
169.87345623787476,193.91091043243233,196.47793563181955,195.90399276230553,193.64119061106086,190.64120458651288,49.73330787248479,49.93264096538176,49.922642678025326,49.810624822830775,49.62981416306212,49.73330787248479,51.17536620959705,51.23586958622791,51.16682655473733,50.99693924098092
